,Unnamed: 0,사업자등록번호,Unnamed: 2,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,대분류,중분류,소분류,세분류,indCd1_str
2084,3499,2498606612,,(주)에스오정***,"SO Information Communication Co., L***",최**,22.0,Jul-21,42321,일반 통신 공사업,중소기업,일반,건설업/도매업/소매업/정보서비스업/제조업,20170118.0,,031 9750144,031 9664905,10291.0,경기도 고양시 덕양구 원당로364번길,38-80 (원당동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2085,3500,3448600405,,(주)삼마아***,"Samma I.C.T. Co.,L***",이미현외***,10.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,,20170824.0,,16701277,5041850478,14502.0,경기 부천시 평천로 655,"401동 1405호 (약대동,부천테크노파크)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2086,3517,5028605666,,(주)대***,"DAEWON COMMUNICATION CO.,L***",최**,8.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,,20130215.0,,222193277,02-2219-3278,10564.0,경기도 고양시 덕양구 원흥5로 8,302호 (삼송동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2087,3524,4428807687,,(주)썬정***,"Sun Information Communication Co., L***",박**,5.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,,20180130.0,, 054 8570012,054-841-5083,36703.0,경북 안동시 서동문로 241,(신세동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2088,3551,6098108156,,(주)이현정***,"YIHYUN Informatkon Technology Co.,L***",손**,9.0,Dec-20,42321,일반 통신 공사업,중소기업,일반,건설/도소매/서비스,20031218.0,kej8117@hanmail.net,055-276-9580,055-276-9582,51416.0,경상남도 창원시 의창구 대원로 25,(대원동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2089,3556,5418803872,,(유)도원정***,Dowon Information Communication L***,양**,3.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,,20170420.0,,063 432 6540,063-433-6541,55416.0,전라북도 진안군 부귀면 부귀로,315 (거석리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2090,3570,4108603745,,(주)정***,"Jeongdam Telecom Co., L***",한**,5.0,Jun-21,42321,일반 통신 공사업,중소기업,일반,건설업,20130423.0,,063-432-7562,063-246-4603,55447.0,전북 진안군 동향면 진성로 1615,(대량리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2091,3574,7238608471,,진광에스엔씨***,Jinkw***,이**,6.0,May-21,42321,일반 통신 공사업,중소기업,일반,건설업/도소매/서비스/제조업,20160308.0,jk2724555@nate.com,042-272-4555,042-271-4555,34694.0,대전 동구 대전천동로,"172, 2층 (가오동)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2092,3575,4088104356,,(유)원탑정보통***,"ONETOP Information and Communication Construction Co., L***",이**,5.0,Apr-21,42321,일반 통신 공사업,중소기업,일반,건설/건설업/도소매/서비스업/제조,20010703.0,onetop5454@naver.com,063-291-4044,063-291-4043,54890.0,전북 전주시 덕진구 가리내로 368,301호 (덕진동2가),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2093,3590,1058601792,,(주)대영정***,"Daeyoung Information Telecom Co.,L***",표**,7.0,Jun-21,42321,일반 통신 공사업,중소기업,일반,건설/도매/도매 및 소매업/서비스/제조,20001102.0,anhyungkook@naver.com,054-833-0099,054-833-7755,37340.0,경북 의성군 의성읍 팔성길 384,(오로리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2094,3597,8398709840,,(주)***,"Next Co., L***",김**,10.0,May-21,42321,일반 통신 공사업,중소기업,일반,건설업/도매 및 소매업/정보통신업,20190108.0,,063-956-2846,063-465-6846,54528.0,전라북도 익산시 삼기면 삼기농공단지길 6-30,(기산리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2095,3599,4318603453,,주영정보통신***,JOO YOUNG INFORMATION COMMUNICATION Co.***,황보**,7.0,Aug-21,42321,일반 통신 공사업,중소기업,일반,건설업/도매 및 소매업/서비스업/소매업/제조업,20170125.0,,054-275-3906,054-275-3907,37830.0,경북 포항시 남구 상공로 34,2층 (상도동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2096,3609,4018103032,,(주)아이티네***,"IT NETWORKS CO.,L***",이**,5.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설업외,20140213.0,,063-345-0300,063-453-0072,54076.0,전라북도 군산시 조촌5길,"32, 2층 (조촌동,케이티)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2097,3610,3178102756,,(주)시대정***,"Shidae Information & Communication Co.,L***",최**,12.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설업,20140715.0,, 043 2240700,043 2210704,28115.0,충청북도 청주시 청원구 오창읍 양청택지로,94-1 (양청리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2098,3611,3078105656,,(주)태광***,"Taegwang ER Tek Co., L***",채**,9.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,"건설,제조",20140311.0,,062 265 2805,061 2727371,58457.0,전남 영암군 삼호읍 대불주거7로 68,2층 205호 (용앙리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2099,3612,1298605287,,(주)**,"Seoyul Co., L***",복**,20.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,"건설/건설업/도소매/출판,영상,방송통신 및 정보서비스업",20140811.0,sss4242@nate.com,031 521 9603,031 723 0814,13207.0,경기 성남시 중원구 사기막골로,"148, 10층 1010호 (상대원동,중앙이노테크)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2100,3628,5028608299,,(주)성***,"SOUNGSIN COMMUNICATIONS CO.,L***",권**,4.0,Apr-16,42321,일반 통신 공사업,중소기업,일반,,20091012.0,,053 568 9999,,42204.0,대구 수성구 지범로,"51-7, 3층 (지산동)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2101,3631,3178104864,,(주)서원정***,"Seowon Information Communication Co., L***",전**,3.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설,20140619.0,,7042237003,043 2937003,,충북 청주시 청원구 율량로48번길,5-14 (주중동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2102,3641,2212602651,,강원종***,Gangwon jonghaptong***,이**,4.0,Apr-21,42321,일반 통신 공사업,중소기업,일반,건설업/도매업/도소매/부동산/서비스,19960810.0,,033-242-5600,0505-299-3044,24210.0,강원 춘천시 동면 하일길 177-1,(장학리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2103,3651,4128104923,,제이한테크***,,박**,7.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,정보통신공사,20140509.0,, 032 8689166,032-868-9167,21314.0,인천광역시 부평구 새벌로 29,"6층 601호 (청천동,부평테크노타워)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2104,3653,3738701684,,(주)나래***,Narae Solut***,박**,7.0,Mar-21,42321,일반 통신 공사업,중소기업,일반,건설업/도소매업/서비스,20160107.0,,051-647-1535,051-532-1535,48461.0,부산광역시 남구 천제등로16번길,"19, 2층 (대연동)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2105,3655,1538701868,,대지정보통신***,DEAJI JEONG BO TONG ***,성**,5.0,Apr-21,42321,일반 통신 공사업,중소기업,일반,건설업/서비스,20150706.0,,055-759-6464,055-759-2008,52813.0,경남 진주시 돗골로20번길 15,(상평동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2106,3657,2328102241,,(주)***,"WithNet Co., L***",문**,3.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,"건설업, 도소매",20150128.0,,,,10523.0,경기도 고양시 덕양구 무원로6번길 12,"707호 (행신동,대흥빌딩)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2107,3658,1498101530,,(주)대승네***,"Daeseung Networks Co., L***",박**,10.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설업/도소매/서비스,20150324.0,,031 9730826,031-826-8281,11524.0,경기 양주시 장흥면 일영로,656 (삼상리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2108,3659,8968605806,,(주)***,,조**,1.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설업,20150512.0,,031-752-7737,031 7527738,13646.0,경기도 성남시 수정구 위례서일로 30,"508호 (창곡동,위례헤리움)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2109,3673,3138101406,,(주)스마트정***,"Smartinfo-tech.co.,***",이**,11.0,Apr-21,42321,일반 통신 공사업,중소기업,일반,"건설업/도,소매/서비스/제조업",20130207.0,eoghlee@hanmail.net,041-936-0545,041-936-0546,33506.0,충남 보령시 웅천읍 산업단지길 9,1층 (구룡리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2110,3681,8618102381,,(주)하***,"hana security system Co., L***",이**,6.0,Jul-21,42321,일반 통신 공사업,중소기업,일반,건설업/도매업/서비스업,20170302.0,,041-569-5200,041-569-5114,31208.0,충남 천안시 동남구 통정9로 43-21,(신방동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2111,3685,2048101315,,우일정보기술***,"Wooil Information Technology Co.,L***",이*,250.0,Dec-19,42321,일반 통신 공사업,중소기업,외감,건설업/도소매/부동산/운보/음식점업/제조업,19760209.0,leeij@wooilit.com,02  922 1212,02  924 7878,2589.0,서울특별시 동대문구 청계천로,497 (용두동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2112,3714,5158101550,,(주)규림정***,"Gyurim Information Communication Co.,L***",김**,5.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,"건설업,도매및 상품중개업",20100204.0,,053 802 0482,053 2424374,38574.0,경상북도 경산시 자인면 계남길17길,47 (계남리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2113,3718,5028600828,,(주)동진전***,"Dongjin Electric Telecom Co.,L***",김**,6.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설업/도소매업/제조업,20100129.0,djc2244@naver,053 955 0538,053 9550538,38697.0,경상북도 경산시 남천면 남천로 176,(흥산리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2114,3722,4548603308,,(주)우현씨***,Uhyeon ***,이**,6.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,,20160404.0,, 042 4715091,042-471-5091,17848.0,경기도 평택시 서재1길,"47-31, 1층 (동삭동)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2115,3741,4028101388,,(유)제일통***,Jeil Telecommunication con***,이**,9.0,Mar-21,42321,일반 통신 공사업,중소기업,일반,건설업/서비스/제조．도매/제조업,19941014.0,jitel@naver.com,063-282-7000,063-282-8000,55042.0,전북 전주시 완산구 팔달로 148-1,(전동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2116,3748,1378602870,,(주)에***,SMN**,장**,58.0,Jul-20,42321,일반 통신 공사업,중소기업,일반,서비스도소매,20101011.0,,032 573 7826,032 569 6968,22705.0,인천 서구 검암로2번길 55,(검암동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2117,3751,5131402189,,신화정***,shinwha i***,채**,8.0,Jun-21,42321,일반 통신 공사업,중소기업,일반,"건설업/도매 및 소매업/도매　및　소매업/도매업/서비스/소매업/제조업/출판, 영상, 방송통신　",20070220.0,cdr111@hanmail.net,054-442-4475,054-432-4475,39675.0,경북 김천시 아포읍 한지2길 28-14,(국사리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2118,3753,3148109218,,(주)영하아***,"Young Ha  I.N.T Co., ***",김**,24.0,Jun-18,42321,일반 통신 공사업,중소기업,일반,건설,20050707.0,hdh201@naver.com,042 544 0105,042 544 8615,34709.0,대전광역시 동구 산내로 1006,(삼괴동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2119,3758,6838109533,,(주)제이***,"JYT Co.,L***",김**,4.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,,20190103.0,,549721479,,39866.0,경상북도 칠곡군 지천면 금송로,"60, 402호 영진전문대학교 글로벌캠퍼스 토탈테크노센터 (송정리)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2120,3759,2021203390,,협진전기통***,HYUPJIN ELECTIC&TELE***,최**,5.0,Jun-21,42321,일반 통신 공사업,중소기업,일반,건설/도매,19880101.0,lkh6758@nate.com,02-836-6959,02-836-2273,7414.0,서울 영등포구 도림로31길 22,"4층 (대림동,대영빌딩)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2121,3774,5110809209,,에이스정***,A**,장**,5.0,Jul-20,42321,일반 통신 공사업,중소기업,일반,건설업/도매 및 소매업/서비스업/임대 서비스업/정보 서비스업/제조업,20120420.0,,054 536 1320,054 535 1320,37204.0,경북 상주시 경상대로 2739,(신봉동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2122,3775,1328601944,,(주)엠제이***,,전**,4.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,건설업/도매 및 소매업/제조업,20120620.0,,044 486 5250,044-868-5250,30086.0,세종 금남면 국곡길,81 (국곡리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2123,3776,1198601017,,(주)진성***,"Jinsung System Co., L***",조**,10.0,,42321,일반 통신 공사업,중소기업,일반,건설업/도소매/서비스,20120913.0,66734387@hanmail.net,031-603-1844,031-345-1401,14117.0,경기 안양시 동안구 엘에스로 92,"나동 206-1호 (호계동,안양국제유통단지)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2124,3783,7628709973,,(주)케이에스***,KS SYS***,조**,5.0,May-21,42321,일반 통신 공사업,중소기업,일반,건설업/도소매업/서비스업/제조업,20180628.0,,064-725-7769,064-702-7795,63248.0,제주도 제주시 인다13길 55,2층 (아라일동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2125,3785,1948702013,,(주)에스케***,"SK Tech Co., L***",지**,8.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,건설업/도소매/서비스/제조업,20181018.0,,061 7468204,061 7468205,57972.0,전라남도 순천시 해룡면 상비길 15,(복성리),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2126,3786,4378606914,,(유)새***,Sae Bit Electric L***,최**,7.0,Apr-20,42321,일반 통신 공사업,중소기업,일반,건설업,20180207.0,,064 7927868,064 7927869,63545.0,제주도 서귀포시 중문상로82번길,"15, 상가동 지하1층 103호 (중문동,중문남해오네뜨오션힐)",건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
2127,3787,5018101961,,(주)**,"Punggun Co., L***",장**,18.0,Mar-19,42321,일반 통신 공사업,중소기업,일반,"건설업,도소매,사업서비스",19970210.0,moonhoseob@hanmail.net,053 765 1687,053 765 1129,41042.0,대구 동구 방천로1길 67-1,(불로동),건설업,전문직별 공사업,전기 및 통신 공사업,통신 공사업,42321
